scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.016660238,0.067350234,0.807145739,F:/patoine/derived/resampe500_combine_2nd/resample57_pred_all_vars/resample57_all_1992.rds,157,-5.332353438
fixed_no_var,-0.114152503,0.052026791,0.040208026,F:/patoine/derived/resampe500_combine_2nd/resample58_pred_all_vars/resample58_all_1992.rds,158,-3.928968968
fixed_no_var,-0.158551607,0.05852156,0.013500715,F:/patoine/derived/resampe500_combine_2nd/resample59_pred_all_vars/resample59_all_1992.rds,159,-5.416404194
fixed_no_var,-0.11660381,0.051837435,0.035907496,F:/patoine/derived/resampe500_combine_2nd/resample6_pred_all_vars/resample6_all_1992.rds,106,-4.037267869
fixed_no_var,-0.092283101,0.076604199,0.242391577,F:/patoine/derived/resampe500_combine_2nd/resample60_pred_all_vars/resample60_all_1992.rds,160,-5.17107708
fixed_no_var,-0.129515664,0.048793141,0.015220467,F:/patoine/derived/resampe500_combine_2nd/resample61_pred_all_vars/resample61_all_1992.rds,161,-3.859812191
fixed_no_var,-0.010271628,0.067965886,0.88138778,F:/patoine/derived/resampe500_combine_2nd/resample62_pred_all_vars/resample62_all_1992.rds,162,-4.936064624
fixed_no_var,-0.106960438,0.041426674,0.017809133,F:/patoine/derived/resampe500_combine_2nd/resample63_pred_all_vars/resample63_all_1992.rds,163,-4.904369463
fixed_no_var,-0.065249197,0.051665461,0.221145011,F:/patoine/derived/resampe500_combine_2nd/resample64_pred_all_vars/resample64_all_1992.rds,164,-4.24829731
fixed_no_var,-0.062121329,0.055430421,0.275689411,F:/patoine/derived/resampe500_combine_2nd/resample65_pred_all_vars/resample65_all_1992.rds,165,-4.55624554
fixed_no_var,-0.109182345,0.034761579,0.005144321,F:/patoine/derived/resampe500_combine_2nd/resample66_pred_all_vars/resample66_all_1992.rds,166,-3.479917277
fixed_no_var,-0.085089757,0.041833452,0.055429894,F:/patoine/derived/resampe500_combine_2nd/resample67_pred_all_vars/resample67_all_1992.rds,167,-3.073967386
fixed_no_var,-0.134659342,0.064463926,0.049706893,F:/patoine/derived/resampe500_combine_2nd/resample68_pred_all_vars/resample68_all_1992.rds,168,-5.491082554
fixed_no_var,-0.098008747,0.07115593,0.183615336,F:/patoine/derived/resampe500_combine_2nd/resample69_pred_all_vars/resample69_all_1992.rds,169,-6.011569763
fixed_no_var,-0.068780937,0.050846056,0.191238587,F:/patoine/derived/resampe500_combine_2nd/resample7_pred_all_vars/resample7_all_1992.rds,107,-4.335270435
fixed_no_var,-0.101978165,0.04771764,0.045126964,F:/patoine/derived/resampe500_combine_2nd/resample70_pred_all_vars/resample70_all_1992.rds,170,-4.424610797
fixed_no_var,-0.012754585,0.055411252,0.820289573,F:/patoine/derived/resampe500_combine_2nd/resample71_pred_all_vars/resample71_all_1992.rds,171,-3.242771635
fixed_no_var,-0.131167334,0.055586568,0.02856595,F:/patoine/derived/resampe500_combine_2nd/resample72_pred_all_vars/resample72_all_1992.rds,172,-4.467873741
