scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.339012092,0.157848486,0.044173645,E:/patoine/resampe500_patoine_fjoin_2nd/resample67_pred_all_vars/resample67_all_1992.rds,167,-4.075364909
fixed_no_var,-0.28551224,0.131038462,0.041475401,E:/patoine/resampe500_patoine_fjoin_2nd/resample68_pred_all_vars/resample68_all_1992.rds,168,-2.728836619
fixed_no_var,-0.34987219,0.145713587,0.026188421,E:/patoine/resampe500_patoine_fjoin_2nd/resample69_pred_all_vars/resample69_all_1992.rds,169,-3.483407152
fixed_no_var,-0.078950364,0.018248013,0.00032791,E:/patoine/resampe500_patoine_fjoin_2nd/resample7_pred_all_vars/resample7_all_1992.rds,107,-2.020744659
fixed_no_var,-0.145426897,0.038268758,0.00112214,E:/patoine/resampe500_patoine_fjoin_2nd/resample70_pred_all_vars/resample70_all_1992.rds,170,-2.276521096
fixed_no_var,-0.203682412,0.08175355,0.021625917,E:/patoine/resampe500_patoine_fjoin_2nd/resample71_pred_all_vars/resample71_all_1992.rds,171,-3.0792926
fixed_no_var,-0.21342958,0.08471672,0.020373786,E:/patoine/resampe500_patoine_fjoin_2nd/resample72_pred_all_vars/resample72_all_1992.rds,172,-2.441448358
fixed_no_var,-0.242988555,0.119583973,0.055656065,E:/patoine/resampe500_patoine_fjoin_2nd/resample73_pred_all_vars/resample73_all_1992.rds,173,-3.716774748
fixed_no_var,-0.113113941,0.016505682,1.17E-06,E:/patoine/resampe500_patoine_fjoin_2nd/resample74_pred_all_vars/resample74_all_1992.rds,174,-2.542762544
fixed_no_var,-0.32262247,0.168501064,0.069950335,E:/patoine/resampe500_patoine_fjoin_2nd/resample75_pred_all_vars/resample75_all_1992.rds,175,-3.96980523
fixed_no_var,-0.161447894,0.062342258,0.017512452,E:/patoine/resampe500_patoine_fjoin_2nd/resample76_pred_all_vars/resample76_all_1992.rds,176,-1.914794664
fixed_no_var,-0.088396311,0.020677075,0.000369774,E:/patoine/resampe500_patoine_fjoin_2nd/resample77_pred_all_vars/resample77_all_1992.rds,177,-2.386559038
fixed_no_var,-0.278988124,0.098019981,0.009980083,E:/patoine/resampe500_patoine_fjoin_2nd/resample78_pred_all_vars/resample78_all_1992.rds,178,-2.762656121
fixed_no_var,-0.254718585,0.161692182,0.130866922,E:/patoine/resampe500_patoine_fjoin_2nd/resample79_pred_all_vars/resample79_all_1992.rds,179,-3.186305709
fixed_no_var,-0.210244548,0.063370912,0.003434089,E:/patoine/resampe500_patoine_fjoin_2nd/resample8_pred_all_vars/resample8_all_1992.rds,108,-1.948058225
fixed_no_var,-0.172632464,0.074011161,0.030233669,E:/patoine/resampe500_patoine_fjoin_2nd/resample80_pred_all_vars/resample80_all_1992.rds,180,-1.883257732
fixed_no_var,-0.198242518,0.082750388,0.026489229,E:/patoine/resampe500_patoine_fjoin_2nd/resample81_pred_all_vars/resample81_all_1992.rds,181,-3.0328207
fixed_no_var,-0.081539769,0.0213947,0.001093532,E:/patoine/resampe500_patoine_fjoin_2nd/resample82_pred_all_vars/resample82_all_1992.rds,182,-2.352060704
fixed_no_var,-0.32679859,0.163964427,0.060071212,E:/patoine/resampe500_patoine_fjoin_2nd/resample83_pred_all_vars/resample83_all_1992.rds,183,-3.342890199
fixed_no_var,-0.252541441,0.122467672,0.052431038,E:/patoine/resampe500_patoine_fjoin_2nd/resample84_pred_all_vars/resample84_all_1992.rds,184,-3.979514627
fixed_no_var,-0.126235437,0.045200542,0.011234817,E:/patoine/resampe500_patoine_fjoin_2nd/resample85_pred_all_vars/resample85_all_1992.rds,185,-1.855039877
fixed_no_var,-0.228410667,0.10996525,0.050889391,E:/patoine/resampe500_patoine_fjoin_2nd/resample86_pred_all_vars/resample86_all_1992.rds,186,-2.363637089
fixed_no_var,-0.329180076,0.169053166,0.065690263,E:/patoine/resampe500_patoine_fjoin_2nd/resample87_pred_all_vars/resample87_all_1992.rds,187,-3.347113979
fixed_no_var,-0.104857727,0.06328772,0.11315662,E:/patoine/resampe500_patoine_fjoin_2nd/resample88_pred_all_vars/resample88_all_1992.rds,188,-1.830288543
fixed_no_var,-0.298147588,0.11990322,0.021850753,E:/patoine/resampe500_patoine_fjoin_2nd/resample89_pred_all_vars/resample89_all_1992.rds,189,-1.965773177
fixed_no_var,-0.262934678,0.105653149,0.021753596,E:/patoine/resampe500_patoine_fjoin_2nd/resample9_pred_all_vars/resample9_all_1992.rds,109,-2.362524728
fixed_no_var,0.015548468,0.018421639,0.408633707,E:/patoine/resampe500_patoine_fjoin_2nd/resample90_pred_all_vars/resample90_all_1992.rds,190,-0.806960726
fixed_no_var,-0.20324782,0.06113919,0.003381913,E:/patoine/resampe500_patoine_fjoin_2nd/resample91_pred_all_vars/resample91_all_1992.rds,191,-2.754788677
fixed_no_var,-0.128205505,0.026096447,8.40E-05,E:/patoine/resampe500_patoine_fjoin_2nd/resample92_pred_all_vars/resample92_all_1992.rds,192,-2.156849669
fixed_no_var,-0.285171054,0.129605829,0.039704718,E:/patoine/resampe500_patoine_fjoin_2nd/resample93_pred_all_vars/resample93_all_1992.rds,193,-2.704208754
fixed_no_var,-0.31731265,0.157673731,0.057833278,E:/patoine/resampe500_patoine_fjoin_2nd/resample94_pred_all_vars/resample94_all_1992.rds,194,-3.20886042
fixed_no_var,-0.218864359,0.112147652,0.065135379,E:/patoine/resampe500_patoine_fjoin_2nd/resample95_pred_all_vars/resample95_all_1992.rds,195,-2.891076413
fixed_no_var,-0.203507244,0.058316767,0.002309608,E:/patoine/resampe500_patoine_fjoin_2nd/resample96_pred_all_vars/resample96_all_1992.rds,196,-3.156846527
fixed_no_var,-0.258659713,0.111326299,0.030810767,E:/patoine/resampe500_patoine_fjoin_2nd/resample97_pred_all_vars/resample97_all_1992.rds,197,-4.524206995
fixed_no_var,-0.132248814,0.032115732,0.000534017,E:/patoine/resampe500_patoine_fjoin_2nd/resample98_pred_all_vars/resample98_all_1992.rds,198,-2.311172438
fixed_no_var,-0.285651668,0.117930538,0.025048302,E:/patoine/resampe500_patoine_fjoin_2nd/resample99_pred_all_vars/resample99_all_1992.rds,199,-3.35430161
