scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.132489488,0.037363786,0.002027437,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample66_pred_all_vars/resample66_all_1992.rds,166,-3.479917277
fixed_no_var,-0.094633212,0.041680673,0.034386572,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample67_pred_all_vars/resample67_all_1992.rds,167,-3.073967386
fixed_no_var,-0.174966138,0.056136461,0.005433751,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample68_pred_all_vars/resample68_all_1992.rds,168,-5.491082554
fixed_no_var,-0.172289989,0.083129168,0.05135329,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample69_pred_all_vars/resample69_all_1992.rds,169,-6.011569763
fixed_no_var,-0.097463138,0.041711566,0.029977788,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample7_pred_all_vars/resample7_all_1992.rds,107,-4.335270435
fixed_no_var,-0.150984243,0.057413918,0.016057719,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample70_pred_all_vars/resample70_all_1992.rds,170,-4.424610797
fixed_no_var,-0.077775325,0.022962574,0.002927482,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample71_pred_all_vars/resample71_all_1992.rds,171,-3.242771635
fixed_no_var,-0.188104165,0.064530272,0.008562745,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample72_pred_all_vars/resample72_all_1992.rds,172,-4.467873741
fixed_no_var,-0.089378266,0.06242664,0.167663405,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample73_pred_all_vars/resample73_all_1992.rds,173,-5.461127374
fixed_no_var,-0.125578544,0.068542906,0.08186873,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample74_pred_all_vars/resample74_all_1992.rds,174,-4.482487303
fixed_no_var,-0.248003477,0.092625313,0.014472727,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample75_pred_all_vars/resample75_all_1992.rds,175,-5.170115187
fixed_no_var,-0.137403297,0.034900964,0.000815252,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample76_pred_all_vars/resample76_all_1992.rds,176,-6.429967535
fixed_no_var,-0.164459225,0.0804049,0.054197566,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample77_pred_all_vars/resample77_all_1992.rds,177,-5.187149668
fixed_no_var,-0.136676718,0.078910554,0.0986613,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample78_pred_all_vars/resample78_all_1992.rds,178,-4.242654246
fixed_no_var,-0.113313919,0.034061273,0.003363149,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample79_pred_all_vars/resample79_all_1992.rds,179,-3.618163139
fixed_no_var,-0.139142717,0.056053611,0.022049696,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample8_pred_all_vars/resample8_all_1992.rds,108,-5.059629444
fixed_no_var,-0.12621032,0.037124792,0.002843825,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample80_pred_all_vars/resample80_all_1992.rds,180,-4.314113907
fixed_no_var,-0.208151282,0.076929535,0.013605967,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample81_pred_all_vars/resample81_all_1992.rds,181,-4.136242949
fixed_no_var,-0.190800583,0.05701427,0.003213665,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample82_pred_all_vars/resample82_all_1992.rds,182,-5.405699726
fixed_no_var,-0.000504009,0.01953336,0.979670627,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample83_pred_all_vars/resample83_all_1992.rds,183,-2.618816577
fixed_no_var,-0.02964688,0.027055339,0.286192485,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample84_pred_all_vars/resample84_all_1992.rds,184,-5.229394716
fixed_no_var,-0.102038135,0.045227359,0.035416002,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample85_pred_all_vars/resample85_all_1992.rds,185,-2.85909476
fixed_no_var,-0.085858596,0.033614246,0.018903824,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample86_pred_all_vars/resample86_all_1992.rds,186,-4.242258974
fixed_no_var,-0.081167578,0.034512101,0.0290379,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample87_pred_all_vars/resample87_all_1992.rds,187,-4.047429848
fixed_no_var,-0.098721611,0.042487111,0.030802534,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample88_pred_all_vars/resample88_all_1992.rds,188,-3.632055822
fixed_no_var,-0.165777725,0.062084298,0.014704694,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample89_pred_all_vars/resample89_all_1992.rds,189,-6.345824446
fixed_no_var,-0.097986656,0.057272539,0.102569882,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample9_pred_all_vars/resample9_all_1992.rds,109,-5.667230451
fixed_no_var,-0.222926019,0.094519557,0.028636403,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample90_pred_all_vars/resample90_all_1992.rds,190,-5.636297621
fixed_no_var,-0.129633574,0.052675647,0.02307346,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample91_pred_all_vars/resample91_all_1992.rds,191,-4.046560785
fixed_no_var,-0.171331432,0.084030135,0.054894283,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample92_pred_all_vars/resample92_all_1992.rds,192,-7.023008306
fixed_no_var,-0.063792314,0.028964048,0.039529463,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample93_pred_all_vars/resample93_all_1992.rds,193,-3.552944045
fixed_no_var,-0.130955887,0.030647483,0.000371605,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample94_pred_all_vars/resample94_all_1992.rds,194,-2.670030281
fixed_no_var,-0.117720257,0.060898433,0.067512485,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample95_pred_all_vars/resample95_all_1992.rds,195,-4.985441966
fixed_no_var,-0.163897543,0.042942268,0.001079632,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample96_pred_all_vars/resample96_all_1992.rds,196,-4.772776098
fixed_no_var,-0.044453046,0.029163037,0.143092699,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample97_pred_all_vars/resample97_all_1992.rds,197,-3.157486259
fixed_no_var,-0.1527659,0.068229057,0.036682421,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample98_pred_all_vars/resample98_all_1992.rds,198,-3.582703793
fixed_no_var,-0.042045526,0.024905335,0.106903228,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample99_pred_all_vars/resample99_all_1992.rds,199,-4.030229034
